School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,State Course Code,State Course Name,Advanced Course Type,Subject,Course Enrollment,Course Completers,Number Tested,Students With Qualifying Score
20242025,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000000,WKEC,908,A1,N/A,ALL,ALL,All Enrollments,800,764,749,557
20242025,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000000,WKEC,908,A1,N/A,ALL,ALL,Mathematics,70,70,70,51
20242025,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000000,WKEC,908,A1,N/A,ALL,ALL,Science,85,79,75,66
20242025,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000000,WKEC,908,A1,N/A,ALL,ALL,Social Studies,352,334,329,226
20242025,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000000,WKEC,908,A1,N/A,ALL,ALL,English/Language Arts,239,230,225,181
20242025,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000000,WKEC,908,A1,N/A,ALL,ALL,Visual and Performing Arts,54,51,50,33
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,,Advanced Placement,Advanced Placement,All Enrollments,658,596,472,231
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,161130,AP Spanish Language and Culture,Advanced Placement,World Languages,4,4,*,*
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,161131,AP Spanish Literature and Culture,Advanced Placement,World Languages,3,3,*,*
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,98,88,71,44
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,61,56,44,34
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,270513,AP Calculus AB,Advanced Placement,Mathematics,11,11,10,4
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,270604,AP Statistics,Advanced Placement,Mathematics,10,8,9,5
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,302646,AP Biology,Advanced Placement,Science,13,12,11,9
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,304526,AP Chemistry,Advanced Placement,Science,43,32,31,15
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,304622,AP Environmental Science,Advanced Placement,Science,45,45,17,6
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,304828,AP Physics 1,Advanced Placement,Science,32,32,30,6
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,450712,AP Human Geography,Advanced Placement,Social Studies,118,112,93,34
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,450814,AP U.S. History,Advanced Placement,Social Studies,100,87,65,30
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,450876,AP World History: Modern,Advanced Placement,Social Studies,101,89,79,34
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,9,7,6,6
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,7,7,*,*
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,N/A,ALL,ALL,All Enrollments,658,596,472,231
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,N/A,ALL,ALL,Mathematics,21,19,19,9
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,N/A,ALL,ALL,Science,133,121,89,36
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,N/A,ALL,ALL,Social Studies,328,295,243,104
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,N/A,ALL,ALL,English/Language Arts,159,144,115,78
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,N/A,ALL,ALL,Visual and Performing Arts,7,7,*,*
20242025,054,HOPKINS,265,Hopkins County,,All Schools,265000,,2102860,WKEC,908,,N/A,ALL,ALL,World Languages,7,7,4,3
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,,Advanced Placement,Advanced Placement,All Enrollments,194,166,113,43
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,6,5,4,*
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,11,9,7,6
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,302646,AP Biology,Advanced Placement,Science,4,4,3,*
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,304622,AP Environmental Science,Advanced Placement,Science,45,45,17,6
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,450712,AP Human Geography,Advanced Placement,Social Studies,45,40,35,4
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,450814,AP U.S. History,Advanced Placement,Social Studies,34,23,14,7
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,450876,AP World History: Modern,Advanced Placement,Social Studies,40,33,27,10
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,9,7,6,6
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,N/A,ALL,ALL,All Enrollments,194,166,113,43
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,N/A,ALL,ALL,Science,49,49,20,8
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,N/A,ALL,ALL,Social Studies,128,103,82,27
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,N/A,ALL,ALL,English/Language Arts,17,14,11,8
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,,Advanced Placement,Advanced Placement,All Enrollments,464,430,359,188
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,161130,AP Spanish Language and Culture,Advanced Placement,World Languages,4,4,*,*
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,161131,AP Spanish Literature and Culture,Advanced Placement,World Languages,3,3,*,*
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,93,84,68,43
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,50,47,37,28
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,270513,AP Calculus AB,Advanced Placement,Mathematics,11,11,10,4
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,270604,AP Statistics,Advanced Placement,Mathematics,10,8,9,5
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,302646,AP Biology,Advanced Placement,Science,9,8,8,7
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,304526,AP Chemistry,Advanced Placement,Science,43,32,31,15
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,304828,AP Physics 1,Advanced Placement,Science,32,32,30,6
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,450712,AP Human Geography,Advanced Placement,Social Studies,75,74,59,30
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,450814,AP U.S. History,Advanced Placement,Social Studies,66,64,51,23
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,450876,AP World History: Modern,Advanced Placement,Social Studies,61,56,52,24
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,7,7,*,*
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,N/A,ALL,ALL,All Enrollments,464,430,359,188
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,N/A,ALL,ALL,Mathematics,21,19,19,9
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,N/A,ALL,ALL,Science,84,72,69,28
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,N/A,ALL,ALL,Social Studies,202,194,162,77
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,N/A,ALL,ALL,English/Language Arts,143,131,105,71
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,N/A,ALL,ALL,Visual and Performing Arts,7,7,*,*
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,N/A,ALL,ALL,World Languages,7,7,4,3
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,,Advanced Placement,Advanced Placement,All Enrollments,"9,963","9,549","7,815","5,258"
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,,Cambridge Advanced International,Cambridge Advanced International,All Enrollments,383,370,167,94
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,,International Baccalaureate,International Baccalaureate,All Enrollments,"1,154","1,098",269,168
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,110701,AP Computer Science A,Advanced Placement,Information Technology,109,87,63,49
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,110711,AP Computer Science Principles,Advanced Placement,Information Technology,339,326,249,155
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,160425,IB Language B - French,International Baccalaureate,World Languages,8,8,8,*
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,160430,AP French Language and Culture,Advanced Placement,World Languages,13,12,10,5
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,160524,IB Language ab initio - German,International Baccalaureate,World Languages,5,5,5,4
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,160825,IB Language B - Japanese,International Baccalaureate,World Languages,6,6,5,4
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,160830,AP Japanese Language and Culture,Advanced Placement,World Languages,4,4,4,*
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,160931,AP Latin,Advanced Placement,World Languages,*,*,*,*
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,161124,IB Language ab initio - Spanish,International Baccalaureate,World Languages,9,7,*,*
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,161125,IB Language B - Spanish,International Baccalaureate,World Languages,27,26,25,23
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,161130,AP Spanish Language and Culture,Advanced Placement,World Languages,53,48,40,29
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,230110,CAI General Paper - 8004,Cambridge Advanced International,English/Language Arts,70,69,48,43
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,230113,CAI English Language - 9093,Cambridge Advanced International,English/Language Arts,56,56,41,22
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,230116,CAI Literature in English - 9695,Cambridge Advanced International,English/Language Arts,40,39,23,5
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,230164,IB Language A: literature,International Baccalaureate,English/Language Arts,385,358,*,*
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,230165,IB Language A: language and literature,International Baccalaureate,English/Language Arts,325,305,72,67
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,"1,002",978,860,642
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,446,431,338,259
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,230170,AP Seminar,Advanced Placement,English/Language Arts,445,435,393,336
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,230171,AP Research,Advanced Placement,English/Language Arts,99,93,78,68
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,270507,IB Mathematics: analysis and approaches,International Baccalaureate,Mathematics,113,110,24,*
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,270508,IB Mathematics: applications and interpretations,International Baccalaureate,Mathematics,162,160,57,20
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,270510,AP Precalculus,Advanced Placement,Mathematics,297,284,219,125
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,270511,CAI Math 1 with Statistics - 9231,Cambridge Advanced International,Mathematics,54,51,*,*
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,270513,AP Calculus AB,Advanced Placement,Mathematics,321,311,263,106
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,270514,AP Calculus BC,Advanced Placement,Mathematics,162,160,158,96
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,270604,AP Statistics,Advanced Placement,Mathematics,274,267,211,121
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,270643,CAI Mathematics - 9709,Cambridge Advanced International,Mathematics,28,25,6,*
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,302601,CAI Biology - 9700,Cambridge Advanced International,Science,51,51,*,*
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,302644,IB Biology,International Baccalaureate,Science,41,41,10,7
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,302646,AP Biology,Advanced Placement,Science,307,282,213,138
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,304524,IB Chemistry,International Baccalaureate,Science,27,27,22,9
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,304526,AP Chemistry,Advanced Placement,Science,155,147,122,86
20242025,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,2102990,GREC,909,,304622,AP Environmental Science,Advanced Placement,Science,275,267,236,187
