School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Advanced Course Type,Subject,Course Enrollment,Couse Completers,Students With Qualifying Score
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Science,*,*,*
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Arts & Humanities,90,88,84
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Business Education,32,32,32
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Engineering and Technology Program Area,5,5,5
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,English/Language Arts,81,80,75
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Health Related Activities,*,*,*
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Health Science,138,136,136
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Industrial Education,135,127,124
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Marketing Education,16,16,16
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Multiple Pathway Career and Technical Education,50,49,45
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Natural Sciences,219,218,213
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Quantitative Reasoning,185,184,183
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Social and Behavioral Sciences,81,77,72
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,Dual Credit,Written Communications,345,340,334
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,All Enrollments,826,790,747
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Agricultural Education,8,8,8
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Science,3,3,3
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Arts & Humanities,101,100,94
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Social Studies,7,5,4
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Business Education,29,28,28
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,English/Language Arts,30,28,25
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Family & Consumer Sciences,20,18,17
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Health Science,48,46,45
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Industrial Education,46,44,44
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Information Technology,*,*,*
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Marketing Education,12,11,11
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Multiple Pathway Career and Technical Education,11,10,9
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Natural Sciences,3,3,3
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Oral Communications,48,48,48
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Quantitative Reasoning,145,135,120
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Social and Behavioral Sciences,50,50,45
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,World Languages,22,14,14
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,Dual Credit,Written Communications,242,238,228
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,All Enrollments,311,287,253
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Science,3,*,*
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Arts & Humanities,4,4,3
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Social Studies,*,*,*
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Family & Consumer Sciences,*,*,*
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Health Science,126,109,102
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Information Technology,5,5,3
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Multiple Pathway Career and Technical Education,5,5,5
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Oral Communications,29,28,22
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Quantitative Reasoning,22,22,18
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Social and Behavioral Sciences,69,67,56
20242025,074,MAGOFFIN,371,Magoffin County,,All Schools,371000,,2103750,KVEC,904,,Dual Credit,Written Communications,45,44,41
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,All Enrollments,311,287,253
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Science,3,*,*
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Arts & Humanities,4,4,3
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Social Studies,*,*,*
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Family & Consumer Sciences,*,*,*
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Health Science,126,109,102
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Information Technology,5,5,3
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Multiple Pathway Career and Technical Education,5,5,5
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Oral Communications,29,28,22
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Quantitative Reasoning,22,22,18
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Social and Behavioral Sciences,69,67,56
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,Dual Credit,Written Communications,45,44,41
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,All Enrollments,643,619,596
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Agricultural Education,35,32,31
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Social Studies,5,5,5
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Business Education,3,3,3
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Engineering and Technology Program Area,4,4,3
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Health Science,138,136,134
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Industrial Education,161,150,150
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Information Technology,*,*,*
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Natural Sciences,8,7,6
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Oral Communications,27,22,18
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Quantitative Reasoning,95,95,92
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Social and Behavioral Sciences,68,66,65
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Visual and Performing Arts General,18,18,15
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,World Languages,9,9,9
20242025,075,MARION,375,Marion County,,All Schools,375000,,2103780,CKEC,901,,Dual Credit,Written Communications,70,70,63
20242025,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378000000,CKEC,901,A5,Dual Credit,All Enrollments,8,8,7
20242025,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378000000,CKEC,901,A5,Dual Credit,Health Science,*,*,*
20242025,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378000000,CKEC,901,A5,Dual Credit,Natural Sciences,3,3,*
20242025,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378000000,CKEC,901,A5,Dual Credit,Social and Behavioral Sciences,*,*,*
20242025,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378000000,CKEC,901,A5,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378000000,CKEC,901,A5,Dual Credit,Written Communications,*,*,*
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,All Enrollments,635,611,589
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Agricultural Education,35,32,31
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Social Studies,5,5,5
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Business Education,3,3,3
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Engineering and Technology Program Area,4,4,3
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Health Science,137,135,133
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Industrial Education,161,150,150
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Information Technology,*,*,*
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Natural Sciences,5,4,4
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Oral Communications,27,22,18
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Quantitative Reasoning,95,95,92
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Social and Behavioral Sciences,66,64,63
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Visual and Performing Arts General,17,17,14
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,World Languages,9,9,9
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,Dual Credit,Written Communications,69,69,62
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,All Enrollments,511,511,497
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Agricultural Education,17,17,17
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Science,*,*,*
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Arts & Humanities,28,28,28
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Business Education,*,*,*
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Family & Consumer Sciences,3,3,3
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Health Science,9,9,9
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Industrial Education,*,*,*
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Information Technology,*,*,*
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Multiple Pathway Career and Technical Education,9,9,9
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Natural Sciences,27,27,26
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Oral Communications,55,55,53
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Quantitative Reasoning,30,30,30
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Social and Behavioral Sciences,116,116,112
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Visual and Performing Arts General,28,28,28
20242025,076,MARSHALL,381,Marshall County,,All Schools,381000,,2103810,WKEC,908,,Dual Credit,Written Communications,184,184,177
20242025,076,MARSHALL,381,Marshall County,025,MC Academy,381025,076381025,210381000000,WKEC,908,A5,Dual Credit,All Enrollments,9,9,6
20242025,076,MARSHALL,381,Marshall County,025,MC Academy,381025,076381025,210381000000,WKEC,908,A5,Dual Credit,Oral Communications,*,*,*
20242025,076,MARSHALL,381,Marshall County,025,MC Academy,381025,076381025,210381000000,WKEC,908,A5,Dual Credit,Social and Behavioral Sciences,3,3,*
20242025,076,MARSHALL,381,Marshall County,025,MC Academy,381025,076381025,210381000000,WKEC,908,A5,Dual Credit,Visual and Performing Arts General,*,*,*
